 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 21, J= 21, F=POINT 
   6.000E+00    3.000E+00   -3.073E+01    7.106E-02   -2.722E-01
   7.000E+00    3.000E+00   -3.168E+01    8.588E-01   -2.846E-01
   8.000E+00    3.000E+00   -3.275E+01    1.990E+00   -2.931E-01
   9.000E+00    3.000E+00   -3.400E+01    3.079E+00   -2.998E-01
   1.000E+01    3.000E+00   -3.535E+01    3.878E+00   -3.056E-01
   1.100E+01    3.000E+00   -3.658E+01    4.142E+00   -3.108E-01
   1.200E+01    3.000E+00   -3.740E+01    3.591E+00   -3.157E-01
   1.300E+01    3.000E+00   -3.740E+01    1.925E+00   -3.208E-01
   1.400E+01    3.000E+00   -3.614E+01   -1.101E+00   -3.266E-01
   1.500E+01    3.000E+00   -3.324E+01   -5.536E+00   -3.344E-01
   1.600E+01    3.000E+00   -2.838E+01   -1.107E+01   -3.464E-01
   1.700E+01    3.000E+00   -2.146E+01   -1.684E+01   -3.652E-01
   1.800E+01    3.000E+00   -1.297E+01   -2.104E+01   -3.933E-01
   1.900E+01    3.000E+00   -4.622E+00   -2.056E+01   -4.315E-01
   2.000E+01    3.000E+00    0.000E+00   -1.115E+01   -4.770E-01
   2.100E+01    3.000E+00    0.000E+00    1.115E+01   -5.230E-01
   0.000E+00    4.000E+00    0.000E+00   -3.556E+01    6.655E-01
   1.000E+00    4.000E+00   -6.832E+00    3.556E+01    3.345E-01
   2.000E+00    4.000E+00   -1.580E+01    3.292E+01    5.859E-02
   3.000E+00    4.000E+00   -2.251E+01    1.796E+01   -1.103E-01
   4.000E+00    4.000E+00   -2.674E+01    7.648E+00   -1.952E-01
   5.000E+00    4.000E+00   -2.928E+01    2.946E+00   -2.347E-01
   6.000E+00    4.000E+00   -3.087E+01    1.663E+00   -2.535E-01
   7.000E+00    4.000E+00   -3.202E+01    2.007E+00   -2.636E-01
   8.000E+00    4.000E+00   -3.299E+01    2.966E+00   -2.698E-01
   9.000E+00    4.000E+00   -3.390E+01    3.991E+00   -2.738E-01
   1.000E+01    4.000E+00   -3.474E+01    4.715E+00   -2.764E-01
   1.100E+01    4.000E+00   -3.540E+01    4.805E+00   -2.778E-01
   1.200E+01    4.000E+00   -3.571E+01    3.902E+00   -2.783E-01
   1.300E+01    4.000E+00   -3.542E+01    1.631E+00   -2.786E-01
   1.400E+01    4.000E+00   -3.421E+01   -2.314E+00   -2.800E-01
   1.500E+01    4.000E+00   -3.173E+01   -8.013E+00   -2.846E-01
